param_name,sp0_biomass_rel,sp1_biomass_rel,sp2_biomass_rel,sp3_biomass_rel,sp4_biomass_rel,sp5_biomass_rel,sp6_biomass_rel,sp7_biomass_rel,sp8_biomass_rel,sp9_biomass_rel,sp10_biomass_rel,sp11_biomass_rel,sp12_biomass_rel,sp13_biomass_rel,sp14_biomass_rel,sp15_biomass_rel,sp0_mean_length,sp1_mean_length,sp2_mean_length,sp3_mean_length,sp4_mean_length,sp5_mean_length,sp6_mean_length,sp7_mean_length,sp8_mean_length,sp9_mean_length,sp10_mean_length,sp11_mean_length,sp12_mean_length,sp13_mean_length,sp14_mean_length,sp15_mean_length,sp0_LFI,sp1_LFI,sp2_LFI,sp3_LFI,sp5_LFI,sp7_LFI,sp8_LFI,sp9_LFI,sp10_LFI,sp11_LFI,sp12_LFI,sp13_LFI,sp15_LFI,sp0_yield_rel,sp1_yield_rel,sp2_yield_rel,sp3_yield_rel,sp5_yield_rel,sp7_yield_rel,sp8_yield_rel,sp9_yield_rel,sp10_yield_rel,sp11_yield_rel,sp12_yield_rel,sp13_yield_rel,sp14_yield_rel,sp15_yield_rel,sp0_mean_TL,sp1_mean_TL,sp2_mean_TL,sp3_mean_TL,sp4_mean_TL,sp5_mean_TL,sp6_mean_TL,sp7_mean_TL,sp8_mean_TL,sp9_mean_TL,sp10_mean_TL,sp11_mean_TL,sp12_mean_TL,sp13_mean_TL,sp14_mean_TL,sp15_mean_TL
species.catchability.fsh2.sp0,-0.13520148969008247,-0.2416930719335619,-0.22141581244760197,-0.21637955357386,-0.2900954136638181,-0.19505959056598166,-0.31726399407185835,-0.24275646835873163,-0.22430748979508658,-0.29728934821812214,-0.2678967314964988,-0.17923804509220412,-0.3188084773174923,-0.18169290428926835,-0.30940564932519515,-0.19287028000458464,-0.1857297062040328,-0.31378407349253606,-0.15137140986770203,-0.15593015594074985,-0.36441262738643093,-0.10551589306990036,-0.3574316257822662,-0.2976880316258612,-0.28884875290239903,-0.19387300419556908,-0.1969792081412882,-0.14005900518013853,-0.2259309734979007,-0.07376179126389565,-0.3732393143897876,-0.1472931323073986,0.574051030187181,-0.15956087219084567,-0.1757484220160685,-0.20392483020149707,-0.10906030383280332,-0.17426126163671185,-0.25183061234067966,-0.22937295090845625,-0.24271962913492673,-0.14121973778522195,-0.1856696278227859,0.39742673931821815,-0.15709085294311126,-0.18850117106354292,-0.23904804007356936,-0.23090501262218546,-0.20920970770253441,-0.19386646792874007,-0.2813176793409839,-0.23667950897143292,-0.3002882540964957,-0.25016436300625294,-0.18335444199440804,-0.273203135573268,-0.2293769713369265,-0.24608032526107249,-0.1908763205228984,-0.27010794994138626,-0.22304997666955065,-0.30976307700764893,-0.19207532142617903,-0.3523670852036752,-0.4135174008477233,-0.2330215462600184,-0.22440916366001307,-0.47737558449163314,-0.30372509559980926,-0.29353252056249823,-0.30282098602327595,-0.39081566296865516,-0.06372328065333553,-0.32980085684059585,-0.27956402199553226
species.catchability.fsh2.sp5,-0.222910715767847,-0.23595533013365158,-0.20999892692292382,-0.23017112870990486,-0.28675291860773,-0.04643443482396285,-0.30568154337986003,-0.22094735564035245,-0.22092817834722142,-0.3010039355492207,-0.26915508034549757,-0.18363879637941208,-0.3134809874636185,-0.1770917547648466,-0.304933328074433,-0.19338561415209224,-0.18924010993268117,-0.3011663946023387,-0.14662382070831625,-0.16648729764165607,-0.326237330984436,-0.09711341241796068,-0.36823296103840386,-0.3073533580520836,-0.2632973161706646,-0.19927920884702943,-0.2162072755968814,-0.13828410903583516,-0.24428169639189584,-0.10894447734570743,-0.3904645041367464,-0.14804005759827704,-0.2409862937180471,-0.16799053469038727,-0.14901453302680398,-0.21087602661569466,0.007678780697932129,-0.16157484667552574,-0.26813714158073376,-0.24988521148914697,-0.25389395246883834,-0.1727538685738034,-0.1338105817242072,-0.1563825207713618,-0.15853998683099954,-0.21592255291196727,-0.22950474640043617,-0.2178154911751707,-0.22213180972237118,-0.11786305500797874,-0.2662077889046384,-0.2308122865958801,-0.2970874172953388,-0.25210764819309167,-0.21193585125383607,-0.29159259839518753,-0.18129840530202282,-0.24494655056574685,-0.1911452720953587,-0.29855980519333514,-0.22390198341214126,-0.2818472651234041,-0.20298597468378193,-0.3720988773467356,-0.42757530329065285,-0.23337096093909995,-0.2224356818272871,-0.47786570550789026,-0.3232756301911114,-0.30730087227685837,-0.301258330681323,-0.37602208676189736,-0.13803160634447287,-0.3269616033605344,-0.2807735578433193
species.catchability.fsh2.sp7,-0.22795816897533544,-0.23537046243837037,-0.22049230748212625,-0.22204703454209035,-0.2958881370281362,-0.19695582956083135,-0.31096293808038317,-0.19786638248180843,-0.23850382302502685,-0.28329810615865364,-0.2732089459825029,-0.18780262820735913,-0.3142156310743324,-0.17528800629343583,-0.3295786847511273,-0.19307284926398072,-0.19163469216398485,-0.28436699226632345,-0.14575610882612347,-0.15927229081345304,-0.34041636300440165,-0.12157478323639088,-0.36343107134070984,-0.2557297720604118,-0.2753045849136064,-0.19178336396391163,-0.21267771661871604,-0.1407723187534905,-0.23971825941694747,-0.17182463097561002,-0.3806920049321346,-0.14823882116168036,-0.24560536681377135,-0.16152332920007084,-0.16133851744409258,-0.20823738634944639,-0.11039564121914087,-0.11054242727458778,-0.26444460240584694,-0.24224696150032704,-0.23989918234488355,-0.13209262629919047,-0.15299084128629664,-0.15535002146481514,-0.1588378076753932,-0.22169967142311003,-0.23683834858522346,-0.22682201610333694,-0.21587306250014598,-0.19367993100432987,0.3471809412234095,-0.24809770665786685,-0.2752229883644789,-0.25663770718303397,-0.2047169555096486,-0.28043866030528447,-0.16176716801804772,-0.2483932479822467,-0.19068651265801623,-0.30975501199879457,-0.2375105095610077,-0.3067800368060125,-0.20201780925533813,-0.3696461172404135,-0.44820912796576234,-0.23980501978080135,-0.22043028388698663,-0.4465567533508124,-0.33170464827701346,-0.3151409700617201,-0.30253624587702704,-0.3977753570190263,-0.30700437593816543,-0.3401246040454176,-0.2906261342152708
species.catchability.fsh2.sp8,-0.23019675177443547,-0.23544305605518323,-0.20971917315213057,-0.22940599164844658,-0.3067694368060138,-0.19714696862926603,-0.315338113523042,-0.23282178002247114,-0.1626915679476186,-0.2967400525459641,-0.2564202729335747,-0.17910274637304105,-0.3259626245257396,-0.2158830432114911,-0.32892451040051324,-0.19226400704503901,-0.19350577218957757,-0.3313584205897817,-0.1436058595586072,-0.1560803240857224,-0.36825737826854865,-0.12283809744514221,-0.3744747100618077,-0.28465415698239277,-0.3119700291687548,-0.19814548891039685,-0.19990975101568007,-0.13692273219071283,-0.21894769606361636,-0.06846823598105309,-0.39253899272760084,-0.1479853641440295,-0.2511198041702947,-0.1658606871275637,-0.13621045063749024,-0.2106812886167502,-0.11859329576806531,-0.16188985802245912,0.21636934652530734,-0.23921920978164601,-0.20522316536270324,-0.2069481547200385,-0.18866611694870195,-0.2045926343041366,-0.15811939290420246,-0.22377587604431878,-0.23404872570925322,-0.2162563893399199,-0.22494090728482552,-0.19452916160699002,-0.2800125884214592,0.007638338488243212,-0.293323935324932,-0.23871425057275383,-0.19415080691709602,-0.27679734661033234,-0.23428380439313418,-0.24547670353455792,-0.1901684640794726,-0.30953759095279565,-0.22641827163930445,-0.30035579816969393,-0.20423777461504938,-0.3580892696924931,-0.4426861796937116,-0.2350647855509074,-0.21860464867284618,-0.44193409413346807,-0.3253871011901052,-0.30677562372430045,-0.31252770831980325,-0.39873038389502785,-0.13948958134480302,-0.33660562170312885,-0.29285319993126663
species.catchability.fsh3.sp0,-0.14506713845488314,-0.23621876655541094,-0.2169287471583061,-0.2189553239909792,-0.29084562307716455,-0.2007275895715466,-0.30179912700237227,-0.23926368216915847,-0.23327512715914153,-0.30168985886298944,-0.2838505139671681,-0.1909792078713965,-0.32890096450294903,-0.18398382279053757,-0.30942448184335286,-0.19171968587318208,-0.18877250407470889,-0.3156412054685372,-0.14747566092937975,-0.1589747107322579,-0.3562265889463326,-0.12180805399547076,-0.36337526164062695,-0.2717958226747921,-0.29735797139657294,-0.18894204544088217,-0.21356927293258635,-0.14204552400016185,-0.24604107717771878,-0.14901862215303058,-0.38649260385276557,-0.1477973543814997,-0.19203318654136284,-0.16559706134956112,-0.16433347457843,-0.1769745002448622,-0.11745948931440896,-0.17438712589210228,-0.25208245087876585,-0.25048149785449236,-0.27255094155858084,-0.09555038852018274,-0.24418494985610753,-0.4286053590286696,-0.15719682831089724,-0.1930931266889365,-0.23491601386115457,-0.2230391035776994,-0.2061910074127198,-0.19762106354891631,-0.28227750560423615,-0.2395448690741019,-0.3030158552936601,-0.26369798547668494,-0.2150403278310273,-0.29211626629073467,-0.2115320671241177,-0.24340852457149698,-0.1898983553550368,-0.2885790135790518,-0.2243053373887732,-0.2942103234682314,-0.19636900705692636,-0.38562151113052673,-0.41983404250437906,-0.240396608515173,-0.22516360051255657,-0.5014229821217737,-0.31260822684273343,-0.2865434924009676,-0.2884971022930916,-0.3873904116533354,-0.3153239343996087,-0.33197986449187983,-0.2813248646652893
species.catchability.fsh3.sp1,-0.23230476146759374,-0.22258401349776552,-0.21049330211217332,-0.224015300718394,-0.29740065456878634,-0.19632144630438036,-0.31886203382696876,-0.23811310142050268,-0.2312497419639535,-0.2959663804172615,-0.2752235358823854,-0.176067927014136,-0.32272156789288514,-0.17902171626549893,-0.3202935826639442,-0.19203299819113612,-0.19365643625063284,-0.2967952029730833,-0.14535443230801606,-0.15519543612869752,-0.3495708888001957,-0.120627552970028,-0.3570257488405305,-0.2675914016001275,-0.2967600882107164,-0.1952453046087112,-0.217162727689932,-0.14230241661207677,-0.2362364658313647,-0.15913807906312813,-0.4055294759160232,-0.14718191355090815,-0.24653382572793028,-0.16563974595247305,-0.16728681187027616,-0.20126135457432218,-0.109416680403326,-0.16065301314855207,-0.2508155495092127,-0.2699353874888884,-0.21410446722371565,-0.13288278512777973,-0.2189903633767956,0.025442294229041956,-0.15751607669660841,-0.22494020705290546,-0.16752505032027482,-0.216130104742119,-0.21223272521480363,-0.194129786011298,-0.27945769034157353,-0.23924739717600585,-0.2948088429030031,-0.251339981384539,-0.19008804903020657,-0.2748189313459672,-0.19345022016359276,-0.24429446964534446,-0.19020842275645114,-0.3048994365921981,-0.22246074295990526,-0.2978912425161734,-0.19465553237507296,-0.375515164262154,-0.4229395028916546,-0.23636765726139441,-0.21430591766453191,-0.450631882979867,-0.3222119232300024,-0.30114266726413025,-0.310565275365798,-0.3855089549120589,-0.32212070145528515,-0.33484895936441966,-0.28573677821216303
species.catchability.fsh3.sp10,-0.23116071871740326,-0.23768461299510904,-0.21246586640726078,-0.21784747065581705,-0.2934012502080566,-0.19369952017506623,-0.3022683824618394,-0.23509238259159,-0.2284947092859625,-0.2882261761398333,-0.24839202629690674,-0.17199441517218692,-0.3287589003478661,-0.17600848881517375,-0.32554035616613397,-0.19218756037111254,-0.19095304761572904,-0.3069237724742097,-0.1436322231512504,-0.16115822414285047,-0.33019325601965693,-0.08528191123672713,-0.362876620202765,-0.28761539793011853,-0.30464736754474225,-0.19621195294760227,-0.20571444436524258,-0.13301968161569827,-0.24205176612060994,-0.10936993365013103,-0.3720737896294102,-0.14798623031713454,-0.24238699913388254,-0.15795882751595644,-0.16911982105688741,-0.184625508952764,-0.10449941515447604,-0.16987261826154332,-0.27322035670419637,-0.24302182805652223,-0.21801378466996918,-0.144981455269588,-0.19317951739389033,0.32210221066448286,-0.15775971134263192,-0.22443270454115782,-0.2383353594213723,-0.21723335281795764,-0.2124413634235175,-0.19316672679915223,-0.2819792684292869,-0.23499707493074326,-0.282621122773737,-0.23132318830490886,-0.19690472020128458,-0.2809264375397691,-0.21028466475258242,-0.2522600446382361,-0.18996081808346685,-0.3093455097736094,-0.22997594037674152,-0.2976182224249314,-0.19803584694932433,-0.37598276295004784,-0.41826529696392056,-0.2349410367502322,-0.22154837300131497,-0.4469313130257606,-0.32512410285531274,-0.2970507974656822,-0.28601881314276234,-0.3910892009284304,-0.17463360962769928,-0.34384890557130954,-0.28316155813880783
species.catchability.fsh3.sp11,-0.23473234850612404,-0.2295114689028336,-0.21342372048803385,-0.21400531978591594,-0.2980552782854968,-0.1955763266034742,-0.3056812189298125,-0.23221443976039524,-0.22654686476569078,-0.2993222019237932,-0.2671655458586812,-0.1794461338908423,-0.3119706178594536,-0.17908590422353943,-0.32408570512834045,-0.19294423157688995,-0.19080108693700798,-0.2812212539201189,-0.1473953495606592,-0.15429970459762915,-0.340199590811995,-0.10558532580935595,-0.38826822622785606,-0.28309642193689905,-0.27227598522982843,-0.19747178075399294,-0.18877183637990969,-0.14104590276071552,-0.2342292380790506,-0.19293467982062804,-0.4044498990906942,-0.1480172218002975,-0.2479931797568927,-0.15627359600897295,-0.17542931347388668,-0.19485101749219116,-0.11770465328580364,-0.1662360978120145,-0.24913410262395497,-0.24960880943810904,-0.20794467806240813,-0.18344678609343418,-0.21767530177048283,-0.416008629549014,-0.1578465604875727,-0.22840570540376862,-0.23511874900972046,-0.22170977702324549,-0.21162714106254787,-0.19385891212595843,-0.28047926935693457,-0.2397243909263321,-0.29770575899646823,-0.25518427723171844,-0.19774234429554954,-0.28683753126023936,-0.20191097759259494,-0.25075194486117963,-0.1907249889818126,-0.2970738970521907,-0.22871785618040572,-0.29913281376193995,-0.19712133125735956,-0.35553901886990363,-0.43031121814094747,-0.23440440993206377,-0.21945837952352193,-0.4502352734693002,-0.33189904977220713,-0.2910939596567192,-0.27848286218266033,-0.38918682128580145,-0.34846618869298124,-0.33965599013854425,-0.2848619606527028
species.catchability.fsh3.sp12,-0.23419732847256236,-0.23557697965026675,-0.2149249067474398,-0.21869833981466125,-0.2920034960659337,-0.20189266858417132,-0.2945134973193227,-0.22801315395096913,-0.23484502061754356,-0.2861568370183058,-0.2589911864142572,-0.16759862174456064,-0.3002299588118897,-0.18929187032520864,-0.320766810896005,-0.19278923085009325,-0.19005705128955594,-0.32520149767372186,-0.1498074966816534,-0.1627288633644711,-0.33485820799938776,-0.10687560055746323,-0.3708663860572161,-0.2341886770841453,-0.293822650284408,-0.18951878664461208,-0.20886987889315115,-0.13994941296106683,-0.23144484170277613,-0.057762596840871476,-0.3903347847678378,-0.1477814795671988,-0.24263631731525812,-0.16177549785933582,-0.16405517586926902,-0.18797713702357802,-0.1142066420375739,-0.16784491730392465,-0.26531576479827423,-0.24073412892988896,-0.21636488317194413,-0.1529695364094225,-0.13460941342291136,-0.1373127065593719,-0.1578029240741223,-0.22757355226083353,-0.22899573117867764,-0.2179919079155566,-0.2059403460529742,-0.19967494953788426,-0.27184194205175194,-0.24021084644309432,-0.28528846311139144,-0.24050837972333308,-0.18425399582285715,-0.1919842285655779,-0.20972126592821877,-0.25298157275598826,-0.19046440040984322,-0.30159115843784545,-0.22987702574396518,-0.3014579875740781,-0.2073967246163276,-0.3700837023414468,-0.4204412632435531,-0.2383930790234109,-0.21648292140010253,-0.4680636424495849,-0.31645482114074275,-0.2976328350587838,-0.29733815259012736,-0.3939196821184397,-0.098001002285831,-0.3327999892538523,-0.287485144755462
species.catchability.fsh3.sp13,-0.22934779744456252,-0.234728835312575,-0.21157575435702736,-0.22779135667055803,-0.2936643182186386,-0.1925415082819999,-0.31638134899476034,-0.2223141850704244,-0.2187705590074781,-0.2882512587605622,-0.27678773941971613,-0.16929432527986354,-0.3089271566089531,-0.1810574176766509,-0.32153799088675417,-0.19289706609614457,-0.1944443336855458,-0.26957914231400376,-0.14625160775350515,-0.1724659690996294,-0.35140925017242003,-0.11647802664839987,-0.3793257761025516,-0.2980649187130332,-0.2553648813286331,-0.2001967647188315,-0.2117125672218611,-0.14037457926785987,-0.23407612687356885,-0.10522834832949546,-0.3689673691588114,-0.1481133047351034,-0.2543671448990485,-0.16428848356803752,-0.16567237852682687,-0.18519952286939648,-0.11680608565555095,-0.17698601381917214,-0.28067421117647695,-0.26144795933828174,-0.2649121756217861,-0.09691519520209632,-0.16368793199264325,-0.0028305742496381385,-0.1580191278410976,-0.2236564294224188,-0.234257945037709,-0.2241077743854678,-0.2156996486421612,-0.19205273294436548,-0.2698076767057919,-0.22414284656941336,-0.28083141207698764,-0.25871627591420177,-0.18321655041971588,-0.2799871000829456,-0.1708472035675592,-0.24471644158922964,-0.19071776204452254,-0.30613997083618727,-0.22909588350821425,-0.29095718253350245,-0.21246374258805764,-0.3628847557150123,-0.44545423439787657,-0.23777545138572817,-0.21662595983339508,-0.494366129193778,-0.32146896253310075,-0.29810873290644263,-0.3275388527193233,-0.38460846886632055,-0.13198387660571886,-0.32429176350117755,-0.2856849230817819
species.catchability.fsh3.sp14,-0.2316024259650946,-0.24218270326689592,-0.2156562592199036,-0.2225198525787648,-0.29637716410836185,-0.19753115037771282,-0.3103932369240722,-0.2403475977385957,-0.22230069520847912,-0.2993992228911711,-0.2846770889466649,-0.1793161642627844,-0.31823837322551063,-0.17030393829896207,-0.3248464403776243,-0.19259079093664516,-0.19153111253067906,-0.2760928823827794,-0.15028042895820817,-0.15762533555632618,-0.3350963284304266,-0.11421670290262463,-0.35611215691553,-0.2984707596523844,-0.30821070676774154,-0.19358216342364984,-0.22077693333354367,-0.137611804138389,-0.24653693722968129,-0.18396443818869387,-0.4045199546380721,-0.14805751661193087,-0.2523027751899531,-0.16356215464823276,-0.1610533973063607,-0.2056643344449104,-0.11460798325231696,-0.18196815385203,-0.25580056866742845,-0.24484838048185006,-0.25495453780167937,-0.028865820388212827,-0.16409191619777977,-0.339149238002581,-0.15808502818644063,-0.22528014390962978,-0.24423276327421975,-0.22846181489579445,-0.21422193245374624,-0.19581380491154593,-0.2904690119360605,-0.23006132255459852,-0.30056860541697333,-0.2689197437467542,-0.1935609638927934,-0.27759246484246736,-0.1850756157214712,-0.17658995662157004,-0.19061259452037932,-0.2990417585172954,-0.22491390031972502,-0.2941144182689246,-0.19724505830852077,-0.3372611412740796,-0.4160169976735231,-0.2304431844679136,-0.22952272259365666,-0.4758680550357687,-0.30434661188555895,-0.29283675465859954,-0.31000513433274457,-0.3884077230282745,-0.19123819604953177,-0.3254490892112502,-0.28666941015707986
species.catchability.fsh3.sp15,-0.22804053967976717,-0.23244713792144997,-0.2011721764448029,-0.2083737010140478,-0.28984570528233494,-0.19637650736262457,-0.3142637060591496,-0.23957632050522076,-0.23801681767345623,-0.287571141211887,-0.27001794196374046,-0.19109233524644106,-0.3234864300171102,-0.20292422432021912,-0.31629797718668734,0.9715618447953676,-0.1892133847142025,-0.289511020214808,-0.1413029344045523,-0.1567474752573835,-0.33273444057766993,-0.11634946508415192,-0.3555213477824645,-0.26743065391517584,-0.2948964271274015,-0.19544312188597654,-0.19656583418771456,-0.1387653010150007,-0.2520308593864892,-0.12596391117705333,-0.3976373856777075,-0.11624690812878076,-0.2404996748935162,-0.16353518580509668,-0.17727363299703972,-0.20561416563820023,-0.10887584805058909,-0.16864304692533075,-0.24899295612725544,-0.25311450966951193,-0.2451094920351821,-0.09469119036324719,-0.14722689454293003,0.06160861065472222,-0.08415889892065938,-0.22199186355129064,-0.2355294715878991,-0.21015309475505414,-0.20105639317648913,-0.1946219474363268,-0.2866559857280892,-0.240685533516051,-0.28861025097399895,-0.2554285330794847,-0.21112249663697488,-0.2711874382401992,-0.2200997101204341,-0.2482513966174642,0.8275048024920071,-0.3059208305720822,-0.22190237267290525,-0.29872594926196455,-0.20099251061339787,-0.372960139110617,-0.42519225072040956,-0.2301069443022685,-0.2183020233988596,-0.48056739753365285,-0.33034875802643415,-0.2969254856485007,-0.33218675962456257,-0.3889668430988644,-0.17875704922226685,-0.3498341737393417,-0.28238890065380057
species.catchability.fsh3.sp2,-0.2266370496274436,-0.23646005779897522,-0.2137787995553284,-0.2209150489049171,-0.2904909180959349,-0.19600664554210664,-0.3046597884394624,-0.23408736748005737,-0.23618725046084504,-0.292639492402155,-0.25822638292803984,-0.18179131120420347,-0.32298876689804945,-0.1613572102742248,-0.3204553277711699,-0.19214478886866818,-0.18327289099991068,-0.31016767165619,-0.15041795848628517,-0.16839560477991586,-0.34688451980629414,-0.11870196712354036,-0.35238846601792634,-0.27154071349926373,-0.26054627561827587,-0.19545401778116733,-0.1999373385108151,-0.1424658676592451,-0.24017073133062142,-0.18684554621413846,-0.399719978821125,-0.14749075848953566,-0.23433521117821662,-0.16424186675512015,-0.1555105724522072,-0.19621766066108676,-0.11533444622682168,-0.180556585335914,-0.2733832772172918,-0.25396356958051136,-0.20577325025491525,-0.16992804106758613,-0.152294501851308,-0.5763290284043636,-0.15755754770003336,-0.2206483412010424,-0.2367979184819406,-0.016734189003881007,-0.21657502421457359,-0.19436271124405413,-0.27752752403819025,-0.24426763096541126,-0.2899853764348567,-0.24720167951975205,-0.19309700702741445,-0.28799932297123715,-0.1811480481708877,-0.25221491769038573,-0.19027688435516407,-0.2969732468611227,-0.23204921098561396,-0.3048931098197737,-0.2040923637850642,-0.3673004484261714,-0.4291228711224714,-0.23939862599726103,-0.22387710127032415,-0.4547616512580154,-0.31589118275359496,-0.30030461363510935,-0.302390582083678,-0.38977302883954573,-0.2989918230229621,-0.33134225276927765,-0.28382930339929846
species.catchability.fsh3.sp3,-0.23020499255291005,-0.2307779192423647,-0.21116001044378954,-0.17451939346499848,-0.2773730540535054,-0.19510559414931516,-0.29646735609430913,-0.23441581915106105,-0.2103103382812954,-0.2949623165762138,-0.24725034012003858,-0.1677379251491654,-0.30331440077190414,-0.17954098807286012,-0.31989075718260007,-0.19303845530512165,-0.18744613501245563,-0.33097521205807473,-0.13631267598454003,-0.16595919925603583,-0.33245052060708163,-0.10176805755980185,-0.35782088705601245,-0.27456901980269627,-0.2770700086188751,-0.1947989241767721,-0.18217234296587131,-0.14051041282436544,-0.23070204636140418,-0.13410681063340876,-0.3789871793090981,-0.14780275382410044,-0.2454684954038964,-0.15615974481860403,-0.17053017600735124,-0.1599229579072762,-0.10851383409871043,-0.17317130797488006,-0.24335649993878397,-0.2536838326140285,-0.23025462790343393,-0.21133032612220704,-0.1754543050015261,0.003352712661573608,-0.1579475433080985,-0.22349602444592,-0.22071858306663486,-0.2193433591380364,-0.15691468569381206,-0.1928403582846861,-0.27230135386182014,-0.22577309431018366,-0.29532399955894745,-0.23130485049536992,-0.18021127778289128,-0.26786658917060874,-0.20639528282955605,-0.24969215989384916,-0.19087227760269124,-0.3055457952858083,-0.21209700541404836,-0.2996497216852295,-0.21086686213137834,-0.36292149876407437,-0.4042026691613083,-0.23024623305057254,-0.21629988710445078,-0.452576978294959,-0.3288717158765365,-0.29586416011568634,-0.2906203860080495,-0.36756512790218565,-0.2599162622625805,-0.3278158092264106,-0.28391602645250474
species.catchability.fsh3.sp5,-0.22377003035091753,-0.24244022017041014,-0.2080362106290116,-0.22758635811266395,-0.29736491695272393,0.09702588402325815,-0.31183638735644525,-0.22706696684778332,-0.22641797048716208,-0.2873948736921768,-0.2740295976160107,-0.1727158039008327,-0.2997963020053019,-0.15887537158735965,-0.3257062658923073,-0.19250518225043176,-0.19346476260168527,-0.3066319544826018,-0.14650517024240692,-0.17401100339345676,-0.3440126240074508,-0.10481544385613394,-0.34751537201441063,-0.27356923762152247,-0.2876545238923422,-0.20025392753851112,-0.19025701657602215,-0.14117940995969752,-0.23246254408034886,-0.04378173834546503,-0.3828961799281584,-0.1479087634221611,-0.23841769613743746,-0.14970715110746485,-0.15876019569688077,-0.2113040154475984,-0.11168861322834302,-0.16157035821365429,-0.2310918323470047,-0.24309599385619085,-0.22537245234174097,-0.21349649037332044,-0.20856104142370102,0.12057525338567808,-0.15809637828301967,-0.21705262656960142,-0.24396342425565912,-0.21739781547825054,-0.22381130755558779,-0.13440533646658295,-0.26663831172389196,-0.23284979780710136,-0.2870288418987069,-0.25519586550850926,-0.1823798956349449,-0.27495712000616457,-0.15599051536892572,-0.248099138921127,-0.1907994347883126,-0.30022847083802195,-0.22090024287428883,-0.29152668164759793,-0.2134725850608156,-0.35130209383881905,-0.4242642869198513,-0.23615573047696684,-0.22698448875928848,-0.4821695756077649,-0.3226990340598183,-0.2772680212793345,-0.30367363346378945,-0.37699742902441746,-0.09704401174797034,-0.33579089517221017,-0.28511954516545623
species.catchability.fsh3.sp7,-0.22720818299344026,-0.23315925620309466,-0.21360245242312992,-0.2253119386935629,-0.28731337576683197,-0.1991322939310203,-0.32250563232653634,-0.17739072329374642,-0.23263295681695226,-0.2981382232276299,-0.2781046143192907,-0.18065610688680162,-0.3284489771377059,-0.19483405668985482,-0.3188645183405217,-0.1921639107299477,-0.1936907752045469,-0.2988619674822013,-0.1424058784338448,-0.16013003773833046,-0.3505273308420898,-0.09859134496323455,-0.37013159908449234,-0.29018382606292675,-0.3095495619289403,-0.19808392611765904,-0.19753444524783806,-0.13755226031284884,-0.23712735218413758,-0.15593258050417633,-0.36097451535551667,-0.1475908889729632,-0.24639361889340472,-0.14719015593408494,-0.1494711812691361,-0.19817503551395596,-0.11106981195955445,-0.16037788965037544,-0.2616935240448961,-0.23232473497718872,-0.2571843291275625,-0.12055349349234731,-0.1478960667356294,-0.44887954245438855,-0.15784746112951695,-0.22058424500657806,-0.23120496567062404,-0.21891959242228,-0.21740573511578506,-0.1955789783381002,-0.004331799130315484,-0.23514866799847783,-0.298702020414677,-0.26449533911221496,-0.19669460215100618,-0.29498817483868406,-0.21586806689773394,-0.24963225802395708,-0.1901344378015102,-0.3093597793517324,-0.2211577147503843,-0.2931619658908491,-0.20783241675619374,-0.3956821016292085,-0.43430355215935423,-0.23328032782144098,-0.2225466019261336,-0.4721891526705181,-0.32051352997042193,-0.29404699762530173,-0.3101611395316434,-0.39942413241553,-0.24849991531225002,-0.32612248927871773,-0.28775474424463104
species.catchability.fsh3.sp8,-0.2336916674197192,-0.22886316961378841,-0.2093905352848424,-0.22021184852607184,-0.2997048345389677,-0.19243787159606787,-0.31145405395921605,-0.22729234027463477,-0.17542656868337358,-0.29453158362839993,-0.2721002960020469,-0.15965180600986778,-0.31837749954520445,-0.18909855702532788,-0.3190508536389307,-0.1926422629573696,-0.19437094961357668,-0.2906710039627047,-0.14062377259885628,-0.15853965197719952,-0.3473336287808073,-0.10623441103268332,-0.3622517253542969,-0.275337418566311,-0.3025239637773309,-0.19770585088052695,-0.19259305117493059,-0.13321556585650754,-0.2533384136395719,-0.22064986238430556,-0.3728917024131669,-0.14807107821982687,-0.24436222013643613,-0.16499476067658592,-0.16609135350233634,-0.19775828302763573,-0.1134442291377863,-0.1662800238365203,-0.23236161279896364,-0.2462547709166946,-0.23789581347374755,-0.18635446666882546,-0.09612185484202714,-0.1586714420778247,-0.15858307748366524,-0.22763560561928725,-0.22469175123575508,-0.217189617757576,-0.21890936422837587,-0.19078293435684648,-0.27848109959182044,-0.12149170936004192,-0.28902093685147556,-0.2588731964852314,-0.17941772049662627,-0.2809134168501794,-0.2099519824227136,-0.24873590490898667,-0.1903435267095451,-0.3000486033459025,-0.22486909782680212,-0.3002588215100426,-0.1980179471710685,-0.36931368207233956,-0.43547498707642235,-0.2334224312939788,-0.21211619609816473,-0.47339470484090473,-0.31223938645961125,-0.3070765064669431,-0.3152875467089378,-0.3970409894692695,-0.4163700025356141,-0.32911108359270597,-0.2863826607952227
