species,param_id,param_name,mu,mu_star,sigma,n_ee
sp14,190,predation.predPrey.sizeRatio.teta.sp13.stage1,0.000489635683019839,0.00722957175497289,0.00947051270559842,1000
sp14,191,predation.predPrey.sizeRatio.alpha.sp13.stage1,0.0014627752274084,0.0185298585778534,0.0253458829624168,1000
sp14,192,predation.predPrey.sizeRatio.teta.sp14.stage1,-0.00106917407347832,0.0238998779971171,0.0280059694850791,1000
sp14,193,predation.predPrey.sizeRatio.alpha.sp14.stage1,0.00290162788236929,0.230504980640014,0.243696895735324,1000
sp14,194,predation.predPrey.sizeRatio.teta.sp15.stage1,0.000741386583405372,0.00731313497012636,0.00943942993322449,1000
sp14,195,predation.predPrey.sizeRatio.alpha.sp15.stage1,0.000783658625052224,0.0077501645285091,0.0102315451472544,1000
sp15,1,mortality.additional.rate.sp0,-0.000142028906033044,0.00237013761363025,0.00405059787046501,1000
sp15,2,mortality.additional.rate.sp1,-0.000146735054363933,0.00239782357184109,0.00434552438830217,1000
sp15,3,mortality.additional.rate.sp2,6.22743858093148e-06,0.00351707325464036,0.00647890937523305,1000
sp15,4,mortality.additional.rate.sp3,-0.000257949610516453,0.00363210112737008,0.00671572581661912,1000
sp15,5,mortality.additional.rate.sp4,-3.78477538490003e-05,0.00219409883753139,0.00367804486667238,1000
sp15,6,mortality.additional.rate.sp5,7.48979252167575e-05,0.00333403107442443,0.00628519251972728,1000
sp15,7,mortality.additional.rate.sp6,-0.000229753921567681,0.00208471466496035,0.00320740748800178,1000
sp15,8,mortality.additional.rate.sp7,0.000158336085621802,0.00227481779663755,0.00386493564279232,1000
sp15,9,mortality.additional.rate.sp8,9.02037065919257e-05,0.00236550066203976,0.00396348367263247,1000
sp15,10,mortality.additional.rate.sp9,0.000191251201682139,0.0023893376086643,0.00428473522758858,1000
sp15,11,mortality.additional.rate.sp10,-1.80675742240357e-05,0.00239502904783816,0.00444087147223816,1000
sp15,12,mortality.additional.rate.sp11,-5.3305636625316e-05,0.00226050461020684,0.00383597256223094,1000
sp15,13,mortality.additional.rate.sp12,0.000111283750253274,0.00240396606109524,0.00430656781623105,1000
sp15,14,mortality.additional.rate.sp13,4.83929219240133e-05,0.00226906600792598,0.00385621201928026,1000
sp15,15,mortality.additional.rate.sp14,-7.40493358940652e-06,0.00228737895578191,0.0039819053540278,1000
sp15,16,mortality.additional.rate.sp15,0.00203872725057124,0.055083198094811,0.0687531025886098,1000
sp15,17,fisheries.rate.base.fsh0,0.00496295568098058,0.0997540272324542,0.122349749479236,1000
sp15,18,fisheries.rate.base.fsh1,5.72282197612597e-05,0.00265111498594538,0.00468144814451691,1000
sp15,19,fisheries.rate.base.fsh2,3.54301827581884e-05,0.00235736091373158,0.00418109222780769,1000
sp15,20,fisheries.rate.base.fsh3,0.00157545144556849,0.18274716749169,0.233128081463555,1000
sp15,21,species.catchability.fsh0.sp0,-0.000201248974177949,0.00417896130573358,0.0111392517935401,1000
sp15,22,species.catchability.fsh0.sp1,-2.85275142756785e-05,0.00239091346583974,0.00426619324544698,1000
sp15,23,species.catchability.fsh0.sp2,-5.0304560456534e-05,0.00224380229462051,0.00355858123254103,1000
sp15,24,species.catchability.fsh0.sp3,-0.000171314069375071,0.00406537250720954,0.00783293964526183,1000
sp15,25,species.catchability.fsh0.sp5,-0.000114875159591724,0.00281323239582588,0.00630047696970909,1000
sp15,26,species.catchability.fsh0.sp7,-0.000205871376528453,0.00219203979200149,0.00380424437363778,1000
sp15,27,species.catchability.fsh0.sp8,0.000301309816749816,0.00515145507301908,0.00850669811393461,1000
sp15,28,species.catchability.fsh0.sp9,-0.00015346145407894,0.00213188397886315,0.00349010946246393,1000
sp15,29,species.catchability.fsh0.sp10,-5.09996853333151e-05,0.00225052809328925,0.00383325081614876,1000
sp15,30,species.catchability.fsh0.sp13,0.00022938541974709,0.00227791674812577,0.00436961859874717,1000
sp15,31,species.catchability.fsh0.sp14,-7.54038862171833e-06,0.00214066896725217,0.00356835744114904,1000
sp15,32,species.catchability.fsh0.sp15,0.000311513447004375,0.111073550622279,0.136989846783578,1000
