param_id,param_name,mu,mu_star,sigma,n_ee
94,species.l0.sp7,71.348231979857,1147.53267423114,2131.09331307048,1000
95,species.l0.sp8,-28.7566004172486,1079.95463946497,2080.03218063804,1000
96,species.l0.sp9,-58.5183326067819,2304.24098837944,3117.17206378965,1000
97,species.l0.sp10,59.4744623203716,2940.30311863749,4088.37907196443,1000
98,species.l0.sp11,970.356878599509,23413.3952292748,39981.0775536501,1000
99,species.l0.sp12,60.8182004922901,1203.79093293475,3138.05855804354,1000
100,species.l0.sp13,-71.2318041763245,992.294705798485,1631.65056161648,1000
101,species.l0.sp14,-48.7849389304899,1123.86003281295,2205.74126296653,1000
102,species.l0.sp15,68.5381135619293,1072.30530969592,2049.54543806512,1000
103,mortality.additional.larva.rate.sp0,-135.849637460715,2725.04947833116,3843.97083526842,1000
104,mortality.additional.larva.rate.sp1,36.6879281347298,1076.48704285243,1887.26731941613,1000
105,mortality.additional.larva.rate.sp2,51.6416008520851,3263.50218554962,4902.89870421845,1000
106,mortality.additional.larva.rate.sp3,-311.825082343745,8084.6935395439,11008.6807009433,1000
107,mortality.additional.larva.rate.sp4,-29.6392670725447,1120.97517352125,2034.3859366723,1000
108,mortality.additional.larva.rate.sp5,-78.4301826401966,1045.9127637353,1887.89982935876,1000
109,mortality.additional.larva.rate.sp6,40.3737480481444,1127.17352195917,2339.99903782055,1000
110,mortality.additional.larva.rate.sp9,216.548260306916,5452.03296460604,6696.89532355474,1000
111,mortality.additional.larva.rate.sp10,-102.513661140722,3445.97671005288,4928.06660515087,1000
112,mortality.additional.larva.rate.sp11,-33.5475889419496,1101.41672703679,2209.26669614857,1000
113,mortality.additional.larva.rate.sp12,128.661702482146,1244.66445117166,2260.68641272756,1000
114,mortality.additional.larva.rate.sp13,-103.275057138767,1064.70760600937,2008.04582680852,1000
115,mortality.additional.larva.rate.sp14,-50.3332650728722,1063.80977130793,1993.76497675252,1000
116,mortality.additional.larva.rate.sp15,-72.1396176779886,1274.52369211989,2558.77860325093,1000
117,mortality.additional.larva.rate.mean.sp7,4.28948976283644,1087.18612030819,2132.39674735363,1000
118,mortality.additional.larva.rate.mean.sp8,76.511431177899,1158.6408158057,2581.51105898837,1000
119,species.linf.sp0,346.306346117669,3884.65306060468,5249.43782615682,1000
120,species.linf.sp1,17.0416174762912,1371.38503340509,2286.14020564452,1000
121,species.linf.sp2,-151.056740710256,2586.19596723108,4619.78442501776,1000
122,species.linf.sp3,1120.98600018527,15087.1179456936,17396.283302104,1000
123,species.linf.sp4,-150.094790865601,5616.02623763245,6920.81173474847,1000
124,species.linf.sp5,9.29700440586256,2682.91739798321,3574.54250417102,1000
125,species.linf.sp6,-53.9760743271254,1295.18626479232,3347.54284315608,1000
126,species.linf.sp7,78.5994519289413,1121.01056798967,2878.46655045813,1000
127,species.linf.sp8,-111.174355435966,1439.98024145183,2962.90095898192,1000
128,species.linf.sp9,-22.5264660405403,5173.42728593518,6722.55598459553,1000
129,species.linf.sp10,265.522141228154,7673.94003392111,9329.06236001857,1000
130,species.linf.sp11,-1802.66848513981,45209.8256230063,67361.040910198,1000
131,species.linf.sp12,76.675466386733,2282.81616532914,3508.45182448964,1000
132,species.linf.sp13,-89.9380904769201,2253.40576207128,4894.25557338413,1000
133,species.linf.sp14,-43.9539015559458,1374.29468499094,2112.00252115278,1000
134,species.linf.sp15,8.30381485272558,1272.37316570568,2414.45013380456,1000
135,species.accessibility2fish.sp16,23.8981219715581,1082.36438629094,2196.21575547599,1000
136,species.accessibility2fish.sp17,-60.4828209152931,1096.19734151341,2079.60379186225,1000
137,species.accessibility2fish.sp18,30.5271211493086,1092.64666771913,2196.97543632833,1000
