param_id,param_name,mu,mu_star,sigma,n_ee
82,species.k.sp11,0.000312971349960354,0.0312718615844495,0.0341000746998118,1000
83,species.k.sp12,7.78629685323843e-05,0.00204892618511969,0.00267325568789566,1000
84,species.k.sp13,-6.55717611306401e-05,0.0035345847683499,0.00532814735508197,1000
85,species.k.sp14,4.5024699882202e-05,0.00206700296827162,0.00271319284805648,1000
86,species.k.sp15,-2.39744149852779e-05,0.0033850778465523,0.00485310157606097,1000
87,species.l0.sp0,-0.000533343646152127,0.00704772738346856,0.0105686140042085,1000
88,species.l0.sp1,-6.21281319345346e-05,0.00182020039310757,0.0024215997474646,1000
89,species.l0.sp2,0.000258225951277535,0.00299397486168736,0.00446459976361535,1000
90,species.l0.sp3,9.28628382079919e-05,0.00543655998989215,0.00705819820496723,1000
91,species.l0.sp4,6.80924137311408e-06,0.00289048744917462,0.00376353565922815,1000
92,species.l0.sp5,0.000111501591404155,0.0015322230289059,0.00205454184786027,1000
93,species.l0.sp6,-7.59576559495301e-06,0.0015013933416087,0.00201055550615009,1000
94,species.l0.sp7,-0.000130291958307377,0.0016040262551078,0.00217363365615832,1000
95,species.l0.sp8,-8.36893757840155e-06,0.00171256498188958,0.00227266222346548,1000
96,species.l0.sp9,-9.66395750841903e-05,0.00261315259616352,0.00351872501090843,1000
97,species.l0.sp10,2.54680292859753e-05,0.00539088035562252,0.00786108150604841,1000
98,species.l0.sp11,-0.00058411156907047,0.0212363098903351,0.0232397247885337,1000
99,species.l0.sp12,-1.18392322190445e-06,0.0015324514305348,0.00206070683125867,1000
100,species.l0.sp13,9.03617064389232e-05,0.00144608160819636,0.00194404146122022,1000
101,species.l0.sp14,-3.72508405240247e-05,0.00152702565581852,0.00199254561684603,1000
102,species.l0.sp15,1.34937434814387e-05,0.00173409684790606,0.00236515203321178,1000
103,mortality.additional.larva.rate.sp0,-0.000943723804340472,0.032853174247852,0.0462191575593871,1000
104,mortality.additional.larva.rate.sp1,1.53090846040098e-05,0.0015690472418667,0.00206593689451744,1000
105,mortality.additional.larva.rate.sp2,0.000490358139349369,0.00949677090573671,0.0153380084949509,1000
106,mortality.additional.larva.rate.sp3,0.00120569565266126,0.0196312767650943,0.0256974967527971,1000
107,mortality.additional.larva.rate.sp4,-3.85525770256615e-05,0.00153278530011796,0.00200829901016882,1000
108,mortality.additional.larva.rate.sp5,1.99403119994962e-05,0.00150935762818094,0.00210695053213749,1000
109,mortality.additional.larva.rate.sp6,-8.02058584571978e-05,0.00148160544669537,0.00195857180219815,1000
110,mortality.additional.larva.rate.sp9,-0.000278001412154845,0.00494798647812487,0.00646039453851564,1000
111,mortality.additional.larva.rate.sp10,0.00021292873970559,0.00880210988556241,0.0141220364000518,1000
112,mortality.additional.larva.rate.sp11,-2.2742428059334e-05,0.00153400756134073,0.00204874425315319,1000
113,mortality.additional.larva.rate.sp12,8.31855179564471e-05,0.00223234612589832,0.00296096761240057,1000
114,mortality.additional.larva.rate.sp13,0.000111274541398287,0.00145404227107612,0.00196597365951371,1000
115,mortality.additional.larva.rate.sp14,-2.19143856478253e-05,0.00151846666495719,0.0020826695737638,1000
